GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Ref_scientific,Ref_other,Remarks
GF090683E30446N_0,NA,NA,NA,NA,unnamed,unnamed,GL090683E30446N,"1, 3, 4",G090685E30454N,30.445681,90.682592,5693,30.444,90.677,5595,Deposit,Moraine dammed,N,N,13-08,18,China,TAR,Lhasa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090455E30287N_0,NA,NA,NA,NA,unnamed,unnamed,GL090455E30287N,"1, 2, 3, 4",G090466E30294N,30.286856,90.455002,5704,30.284,90.444,5500,Deposit,Moraine dammed,N,N,13-08,18,China,TAR,Lhasa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090520E29849N_0,NA,NA,NA,NA,unnamed,unnamed,GL090520E29849N,"1, 2, 3, 4",G090519E29841N,29.849266,90.519983,5471,29.859,90.527,5257,Deposit,Moraine dammed,N,N,13-08,18,China,TAR,Lhasa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090238E29830N_0,NA,NA,NA,NA,unnamed,unnamed,not mapped,NA,G090239E29831N,29.830137,90.238011,5749,29.826,90.233,5487,Deposit,Moraine dammed,N,N,13-08,18,China,TAR,Lhasa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090593E29654N_0,NA,NA,NA,NA,unnamed,unnamed,GL090593E29654N,1,G090591E29651N,29.653685,90.592395,5658,29.655,90.597,5490,Deposit,Moraine dammed,N,N,13-08,18,China,TAR,Lhasa,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF093060E29482N_0,NA,NA,NA,NA,unnamed,unnamed,GL093060E29482N,"1, 3, 4",G093053E29488N,29.482066,93.059681,5274,29.484631,93.073735,4940,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,Yarlung Zangbo,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF093193E29792N_0,NA,NA,NA,NA,unnamed,unnamed,GL093193E29792N,"1, 3, 4",G093176E29794N,29.792388,93.192874,5062,29.787,93.207,4610,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,Nyang,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF093211E29636N_0,NA,NA,NA,NA,unnamed,unnamed,GL093211E29636N,"1, 2, 3, 4",G093223E29628N,29.635614,93.211215,4959,29.641,93.206,4800,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,Nyang,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF094366E30929N_0,NA,NA,NA,NA,unnamed,unnamed,GL094366E30929N,"2, 3, 4",G094374E30933N,30.929695,94.366396,5271,30.924,94.353,4965,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF093975E30733N_0,NA,NA,NA,NA,unnamed,unnamed,GL093975E30733N,"2, 3, 4",G093965E30743N,30.733582,93.975659,4906,30.725,93.979,4770,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,Yigong Zangbo,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF094035E30562N_0,NA,NA,NA,NA,unnamed,unnamed,GL094035E30562N,"2, 4",G094027E30573N,30.562485,94.03517,4855,30.559,94.035,4780,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF096582E29945N_0,NA,NA,NA,NA,unnamed,unnamed,not mapped,NA,not mapped,29.945197,96.582048,5323,29.952,96.606,4846,Deposit,Moraine dammed,N,N,13-09,18,China,TAR,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF073205E35652N_0,NA,NA,NA,NA,unnamed,unnamed,GL073205E35652N,"1, 2, 4",G072136E35800N,35.652003,73.204706,3705,35.639,73.217,3325,Deposit,Moraine dammed,N,N,14-01,8,Afghanistan,Kunar,Kunar,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF072121E35828N_0,NA,NA,NA,NA,unnamed,unnamed,GL072121E35828N,"1, 2, 4",G073195E35647N,35.827314,72.122001,3669,NA,NA,NA,NA,Moraine dammed,N,N,14-01,8,Pakistan,Gilgit - Baltistan,Upper Indus,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF078333E33956N_0,NA,NA,NA,NA,unnamed,unnamed,GL078333E33956N,"1, 4",G078325E33952N,33.956301,78.333376,5448,33.969974,78.379429,4300,Deposit,Moraine dammed,N,N,14-02,16,India,Ladakh,Indus,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,Wrongly attributed to 'Inner Tibet' in original study
GF076742E33020N_0,NA,NA,NA,NA,unnamed,unknown,GL076742E33020N,1,G076750E33021N,33.020461,76.742032,5000,33.01,76.695,3828,Deposit,Moraine dammed,N,N,14-03,10,India,Ladakh,Chenab,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076389E33811N_0,NA,NA,NA,NA,unnamed,unknown,GL076389E33811N,1,G076379E33807N,33.81142,76.389706,4965,33.83,76.414,4044,Deposit,Moraine dammed,N,N,14-03,10,India,Ladakh,Zanskar,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF076744E32211N_0,NA,NA,NA,NA,unnamed,unknown,GL076744E32211N,"1, 3, 4",G076750E32205N,32.210397,76.744014,4120,32.215,76.738,3875,Deposit,Moraine dammed,N,N,14-03,10,India,Ladakh,Chenab,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF078117E31749N_0,NA,NA,NA,NA,unnamed,unknown,GL078117E31749N,1,G078111E31754N,31.748786,78.116984,4959,31.744,78.12,4666,Deposit,Moraine dammed,N,N,14-03,10,India,Ladakh,Sutlej,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF078413E33125N_0,NA,NA,NA,NA,unnamed,unnamed,GL078413E33125N,1,G078445E33108N,33.12619,78.412649,5597,NA,NA,NA,NA,Moraine dammed,N,N,14-03,10,India,Ladakh,Upper Indus,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF079763E32234N_0,NA,NA,NA,NA,unnamed,unknown,GL079763E32234N,1,G079758E32230N,32.23396,79.7619,5499,32.246,79.793,4990,Deposit,unknown,N,N,14-03,17,China,Xinjiang,Upper Indus,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF079706E32216N_0,NA,NA,NA,NA,unnamed,unknown,GL079706E32216N,"1, 2, 3, 4",G079686E32250N,32.215365,79.7054,5133,32.196,79.684,4837,Deposit,unknown,N,N,14-03,17,China,Xinjiang,Upper Indus,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF081136E31162N_0,NA,NA,NA,NA,unnamed,unknown,GL081136E31162N,1,G081139E31159N,31.16185,81.1357,5570,31.165,81.128,5333,Deposit,unknown,N,N,14-03,17,China,Xinjiang,Sutlej,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085635E28496N_0,NA,NA,NA,NA,unnamed,Guoluo,GL085635E28496N,"1, 2, 3, 4",G085618E28467N,28.501,85.644,5284,28.53,85.66,5222,Deposit,Moraine dammed,N,N,15-01,11,China,TAR,Pelkhu,unknown,debris flow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF079164E31187N_0,NA,NA,NA,NA,unnamed,unnamed,GL079164E31187N,"1, 3, 4",G079160E31185N,31.186,79.166,5473,31.173,79.193,4580,Deposit,Moraine dammed,N,N,15-01,11,China,TAR,Bhagirathi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF080628E30357N_0,NA,NA,NA,NA,unnamed,unnamed,GL080628E30357N,"1, 4",G080604E30353N,30.357,80.628,4835,30.356,80.648,4508,Deposit,Moraine dammed,Y,N,15-01,11,India,Uttrakhand,Dhauliganga,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF081034E30159N_0,NA,NA,NA,NA,unnamed,unnamed,GL081034E30159N,1,G081047E30168N,30.159,81.034,4655,30.157,81.03,4547,Deposit,Moraine dammed,Y,N,15-01,11,Nepal,Karnali,Dhauliganga,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF081295E30029N_0,NA,NA,NA,NA,unnamed,unnamed,GL081295E30029N,1,No glacier,30.03,81.295,5136,30.02,81.289,4748,Deposit,Moraine dammed,N,N,15-01,11,Nepal,Karnali,West Seti,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF082044E29994N_0,NA,NA,NA,NA,unnamed,unnamed,GL082044E29994N,"1, 2",G082054E30000N,29.994,82.044,4716,30,81.992,3256,Deposit,Moraine dammed,N,N,15-01,11,Nepal,Karnali,Humla,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF082451E29875N_0,NA,NA,NA,NA,unnamed,unnamed,GL082451E29875N,1,No glacier,29.875,82.451,5285,29.874,82.447,5200,Deposit,Moraine dammed,N,N,15-01,11,Nepal,Karnali,Humla,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF083997E28745N_0,NA,NA,NA,NA,unnamed,unnamed,GL083997E28745N,"1, 2",G084007E28742N,28.744,83.997,4911,28.74,83.987,4529,Deposit,Moraine dammed,N,N,15-01,11,Nepal,Gandaki,Marsyangdi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085102E28688N_0,NA,NA,NA,NA,unnamed,unnamed,GL085102E28688N,1,G085109E28685N,28.688,85.102,5138,28.689,85.097,4995,Deposit,Moraine dammed,Y,N,15-01,11,China,TAR,Budhi Gandaki,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085522E28504N_0,NA,NA,NA,NA,unnamed,unnamed,GL085522E28504N,"1, 2",G085514E28502N,28.504,85.522,5249,28.493,85.533,4774,Deposit,Moraine dammed,N,N,15-01,11,China,TAR,Gyirong,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085930E28321N_0,NA,NA,NA,NA,unnamed,unnamed,GL085930E28321N,"1, 2, 3, 4",G085927E28313N,28.3215,85.9306,5308,28.328,85.933,5230,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Poiqu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085871E28195N_0,NA,NA,NA,NA,unnamed,unnamed,GL085871E28195N,"1, 2, 3, 4",G085854E28190N,28.1947,85.8716,4624,28.203,85.886,4156,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Poiqu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF085866E28168N_0,NA,NA,NA,NA,unnamed,unnamed,GL085866E28168N,"1, 2, 3, 4",G085868E28162N,28.1681,85.8659,4692,28.176,85.894,4337,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Poiqu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086170E28178N_0,NA,NA,NA,NA,unnamed,unnamed,GL086170E28178N,2,G086183E28176N,28.1784,86.1704,5106,28.112,86.171,3731,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Poiqu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086456E28064N_0,NA,NA,NA,NA,unnamed,unnamed,GL086456E28064N,"1, 2, 3, 4",G086465E28066N,28.064,86.4559,5216,28.059,86.452,5111,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Rongxia,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086778E27952N_0,NA,NA,NA,NA,unnamed,unnamed,GL086778E27952N,"1, 2, 3, 4",G086792E27954N,27.9518,86.7779,5012,27.95,86.774,4926,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086417E27950N_0,NA,NA,NA,NA,unnamed,unnamed,GL086417E27950N,"1, 2, 3",G086422E27961N,27.9498,86.4174,4989,28.04332,86.3108,3277,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Rongxia,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086433E27939N_0,NA,NA,NA,NA,unnamed,unnamed,GL086433E27939N,"1, 2, 3, 4",G086475E27977N,27.9384,86.4324,5051,28.04068,86.32168,3290,Deposit,Moraine dammed,Y,Y,15-02,11,China,TAR,Rongxia,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086422E27932N_0,NA,NA,NA,NA,unnamed,unnamed,GL086422E27932N,"1, 2, 3, 4",G086421E27915N,27.9319,86.4225,4987,28.04068,86.32168,3290,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Rongxia,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086434E27929N_0,NA,NA,NA,NA,unnamed,unnamed,GL086434E27929N,"1, 2, 3, 4",G086449E27920N,27.93,86.4335,5031,28.04068,86.32168,3290,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Rongxia,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086745E27921N_0,NA,NA,NA,NA,unnamed,unnamed,GL086745E27921N,"1, 2, 3, 4",G086754E27920N,27.9205,86.7452,4883,27.91,86.721,4304,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF088078E27835N_0,NA,NA,NA,NA,unnamed,unnamed,GL088078E27835N,"1, 2, 3, 4",G088072E27848N,27.8349,88.0787,5645,27.828,88.084,5446,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Tamor,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF087625E27831N_0,NA,NA,NA,NA,unnamed,unnamed,ephemeral,NA,G087619E27824N,27.8317,87.6256,5219,27.831,87.622,5115,Deposit,Moraine dammed,N,N,15-02,11,China,TAR,Dinggye,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF087130E27803N_0,NA,NA,NA,NA,unnamed,unnamed,GL087130E27803N,"3, 4",G087134E27819N,27.8018,87.1283,4613,27.792,87.145,4109,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Arun,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086966E27799N_0,NA,NA,NA,NA,unnamed,unnamed,GL086966E27799N,"1, 2, 3, 4",G086994E27810N,27.799,86.966,5400,27.766,86.938,4820,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF087936E27783N_0,NA,NA,NA,NA,unnamed,unnamed,GL087936E27783N,1,G087923E27781N,27.7827,87.9362,4847,27.777,87.942,4760,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Tamor,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086590E27781N_0,NA,NA,NA,NA,unnamed,unnamed,GL086590E27781N,"1, 3, 4",G086575E27781N,27.7812,86.5898,5065,27.779,86.592,4978,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086944E27754N_0,NA,NA,NA,NA,unnamed,unnamed,GL086944E27754N,1,G086975E27756N,27.754,86.9438,4943,27.758,86.938,4778,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086872E27737N_0,NA,NA,NA,NA,unnamed,unnamed,GL086872E27737N,1,G086880E27720N,27.737,86.8722,4733,27.737,86.869,4650,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Dudh Koshi,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF087895E27705N_0,NA,NA,NA,NA,unnamed,unnamed,GL087895E27705N,1,G087906E27706N,27.7047,87.8952,4640,27.705,87.891,4474,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Tamor,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF087629E27672N_0,NA,NA,NA,NA,unnamed,unnamed,GL087629E27672N,"1, 3, 4",G087620E27670N,27.672,87.6299,4874,27.66837,87.63248,4781,Deposit,Moraine dammed,N,N,15-02,11,Nepal,Province No.1,Tamor,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF086548E28133N_0,NA,NA,NA,NA,unnamed,Yanong,GL086548E28133N,"1, 2, 3, 4",G086558E28135N,28.1332,86.5481,5251,28.128,86.546,5100,Deposit,Moraine dammed,Y,N,15-02,11,China,TAR,Rongxia,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090576E28167N_0,NA,NA,NA,NA,unnamed,Dongzhi,GL090576E28167N,"1, 2, 3, 4",G090574E28184N,28.167,90.5761,5418,28.15,90.582,5000,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Kuri Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090506E28241N_0,NA,NA,NA,NA,unnamed,unnamed,GL090506E28241N,"1, 2, 3, 4",G090503E28214N,28.2419,90.5062,5482,28.332,90.501,4500,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Kuri Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092749E28211N_0,NA,NA,NA,NA,unnamed,unnamed,GL092749E28211N,"1, 2, 3, 4",G092759E28202N,28.2112,92.7491,5177,28.225,92.748,4788,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Kuri Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF089534E28138N_0,NA,NA,NA,NA,unnamed,unnamed,GL089534E28138N,"1, 2, 3, 4",G089544E28117N,28.1384,89.5339,5298,28.159,89.537,4980,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Nian Chu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF089513E28123N_0,NA,NA,NA,NA,unnamed,unnamed,GL089513E28123N,"1, 2, 3, 4",G089527E28102N,28.1229,89.5134,5214,28.171,89.498,4660,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Nian Chu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF089491E28110N_0,NA,NA,NA,NA,unnamed,unnamed,GL089491E28110N,1,G089500E28100N,28.1097,89.4912,5281,28.10469,89.47864,5025,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Nian Chu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF089848E28067N_0,NA,NA,NA,NA,unnamed,unnamed,GL089848E28067N,"1, 2, 3, 4",G089855E28066N,28.0673,89.8479,4769,28.066,89.841,4575,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Mo Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF090322E28011N_0,NA,NA,NA,NA,unnamed,unnamed,GL090322E28011N,1,G090313E28024N,28.0114,90.3222,5515,28.00996,90.32552,5400,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Mangde Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092365E28008N_0,NA,NA,NA,NA,unnamed,unnamed,GL092365E28008N,1,G092357E28000N,28.0078,92.3645,5356,28.012,92.371,5130,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF088572E28008N_0,NA,NA,NA,NA,unnamed,unnamed,GL088572E28008N,"1, 2, 3, 4",G088545E28014N,28.0073,88.5718,5004,27.986,88.592,4625,Deposit,Moraine dammed,N,N,15-02,12,India,Sikkim,Zemu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF088494E28007N_0,NA,NA,NA,NA,unnamed,unnamed,GL088494E28007N,"1, 2, 3, 4",G088523E28019N,28.0057,88.4931,5029,27.99648,88.47928,4860,Deposit,Moraine dammed,N,N,15-02,12,India,Sikkim,Zemu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092641E28001N_0,NA,NA,NA,NA,unnamed,unnamed,GL092641E28001N,"1, 2, 3, 4",G092656E28034N,28.0013,92.6407,5279,27.985,92.635,4944,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092269E27953N_0,NA,NA,NA,NA,unnamed,unnamed,GL092269E27953N,"1, 2, 3, 4",G092265E27948N,27.9531,92.2691,5239,27.953,92.272,5220,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF088267E27937N_0,NA,NA,NA,NA,unnamed,unnamed,GL088267E27937N,"1, 2, 3, 4",G088261E27938N,27.9352,88.2708,5214,27.936,88.274,5130,Deposit,Moraine dammed,N,N,15-02,12,India,Sikkim,Zemu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092535E27930N_0,NA,NA,NA,NA,unnamed,unnamed,GL092535E27930N,"1, 3, 4",G092537E27912N,27.9292,92.5352,5344,27.958,92.537,4590,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF089929E27921N_0,NA,NA,NA,NA,unnamed,unnamed,GL089929E27921N,"1, 2, 3, 4",G089945E27937N,27.9211,89.9291,4836,27.913,89.923,4737,Deposit,Moraine dammed,N,N,15-02,12,Bhutan,Punakha,Pho Chhu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF088199E27913N_0,NA,NA,NA,NA,unnamed,unnamed,GL088199E27913N,"1, 2, 3, 4",G088155E27898N,27.913,88.1981,5203,27.896,88.28,4864,Deposit,Moraine dammed,N,N,15-02,12,India,Sikkim,Zemu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092503E27912N_0,NA,NA,NA,NA,unnamed,unnamed,GL092503E27912N,"1, 2, 3, 4",G092527E27891N,27.9114,92.5032,5269,27.919,92.479,4736,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092303E27892N_0,NA,NA,NA,NA,unnamed,unnamed,GL092303E27892N,"1, 2, 3, 4",G092307E27870N,27.8922,92.3032,5143,27.911,92.304,4884,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Nian Chu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF089367E27892N_0,NA,NA,NA,NA,unnamed,unnamed,GL089367E27892N,"1, 2, 3, 4",G089368E27882N,27.8916,89.3665,4986,27.905,89.375,4726,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Nian Chu,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092427E27886N_0,NA,NA,NA,NA,unnamed,unnamed,GL092427E27886N,"1, 2, 3, 4",G092444E27877N,27.886,92.4277,5540,27.88578,92.42276,5435,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF092470E27876N_0,NA,NA,NA,NA,unnamed,unnamed,GL092470E27876N,"1, 2, 3, 4",G092453E27876N,27.8758,92.4698,5432,27.88222,92.48448,4940,Deposit,Moraine dammed,N,N,15-02,12,China,TAR,Subansiri,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
GF088863E27865N_0,NA,NA,NA,NA,unnamed,unnamed,GL088863E27865N,"1, 2, 3, 4",G088870E27877N,27.8642,88.8627,4805,27.85748,88.85753,4747,Deposit,Moraine dammed,N,N,15-02,12,India,Sikkim,Changme,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zheng et al., 2021)",,
